"Antiviral","Hospital","ICU","Mask","Vac0_19","Vac20_59","Vac60_69","Vac_70above"
0.863915197041351,0.659516513389535,0.110958953925874,0.914812082354911,0.603262023283169,0.249816223026719,0.401829251097515,0.3299274248234
0.627830711756833,0.349140004259534,0.479943338313606,0.479919901301619,0.765465290935244,0.277866103884298,0.79488291035872,0.114901913271751
0.0958501639449969,0.33185378084192,0.426819140280131,0.44949073880678,0.571224601776339,0.590197414287832,0.32659343249863,0.738781071982812
0.433216257796157,0.757505697745364,0.0510868535074405,0.301583436999936,0.884064625415485,0.208399101020768,0.257187898617703,0.662641164229717
0.326643109444994,0.591344327272382,0.805293944962323,0.466828806884587,0.652907434131484,0.264839517145883,0.546446864565369,0.518450948195532
0.496147721407469,0.0496391143184155,0.37555341188563,0.238888067521621,0.421051720492542,0.51223430887796,0.617736586646643,0.298981179373804
0.718761607320048,0.195607715600636,0.714320831669029,0.202257663705386,0.518845402079169,0.888245773520321,0.736308164466172,0.682310209537391
0.91967775388388,0.844942141347565,0.107385565598961,0.603870829474181,0.107383396055084,0.540573965301737,0.477228198156226,0.724593790676445
0.21538612308912,0.538509022917133,0.384087747517042,0.329599746535532,0.355297882519662,0.125315201461781,0.684219262811821,0.193238263281528
0.876058268633205,0.558639835196082,0.573992822121363,0.373947886857204,0.638014425609726,0.106211121603847,0.244292118840385,0.580475831187796
0.394219493442215,0.38298232505098,0.196181280189194,0.555400702476036,0.240802977823187,0.756517095759045,0.521061875829473,0.496961669721641
0.788842713308986,0.279537700742949,0.161895856978372,0.413582041698974,0.77613513876684,0.603360059908591,0.958832972969394,0.431298796287738
0.83235863861395,0.204511280721053,0.499743449927773,0.672077818138059,0.269216572223231,0.190019033672288,0.103389951223508,0.275490679647774
0.657557975444943,0.945337994450238,0.832807089709677,0.168176139248535,0.618740451929625,0.761828680341132,0.645760091706179,0.534057793710381
0.553520599638578,0.430332601133268,0.815322683898266,0.731844823083375,0.734807234932669,0.79919760494493,0.749392738491297,0.626909377649426
0.314485497677233,0.220249338867143,0.562761558580678,0.909132273059804,0.255618338196073,0.229769615689293,0.168808371364139,0.894542810646817
0.387096449257806,0.304121115771122,0.855449385840911,0.342052621890325,0.196405301881023,0.450670008100569,0.51840070133796,0.839356499423739
0.634191603434738,0.582113144954201,0.342122500420082,0.22289804541273,0.724004682220984,0.917212327627931,0.238181128173601,0.203489415915683
0.4252939206874,0.560591727648862,0.537974629350938,0.873384286495857,0.0415107424114831,0.145723942720797,0.397516098453198,0.409921068339609
0.884854036525358,0.874483884808142,0.665250607081689,0.581546383358073,0.124596278727986,0.800106487863231,0.658401522662025,0.379226673590019
0.287093078843318,0.453001614499371,0.741900632116012,0.270390240671113,0.459474947955459,0.643811300185043,0.481666471140925,0.180794976821635
0.57230288324412,0.406137549008708,0.20721859916579,0.170847087644506,0.226039169596042,0.367904869238846,0.219312329648528,0.869068658300675
0.661182158377487,0.3994559282111,0.580080543421209,0.936410747661721,0.415923105443362,0.343403531813528,0.842575159235857,0.354998723866884
0.598906374000944,0.915686366443988,0.183452869555913,0.264343988059554,0.449738114746287,0.491195184579119,0.668164340252988,0.105009487892967
0.295423323633149,0.319422010567505,0.15349827459082,0.0824621157324873,0.188471616953611,0.875625609687995,0.836536558305379,0.962815965379123
0.456486411702353,0.0166566004557535,0.625898267102893,0.639427986135706,0.823355980536435,0.213374832784757,0.426336904191412,0.396902117067948
0.415382218500599,0.701239131591283,0.670945544540882,0.104021838703193,0.488441256973892,0.174475030952599,0.770239650076255,0.870242057244759
0.700788579771761,0.90122332414845,0.290452471098397,0.509892231735867,0.949037889859173,0.526504046600312,0.145575859982055,0.917417549311649
0.977186303306371,0.466670155262109,0.681285197399557,0.130247498434037,0.907869142701384,0.422836524285376,0.706075290380977,0.219615253238007
0.142606708430685,0.975717362940777,0.610953972649295,0.19002048879629,0.336454770304263,0.396882087150589,0.132981851540972,0.674568233031314
0.255919689836446,0.732074516536668,0.646774085124489,0.819792387695052,0.933533675095532,0.352328191581182,0.888247132441029,0.473496675735805
0.473557941555046,0.836870956546627,0.456214153708424,0.779203459247947,0.328683891035616,0.687543743667193,0.348790350202471,0.807687761520501
0.60976473990595,0.963033801270649,0.366473264475353,0.850503114168532,0.797732485204469,0.412107677857857,0.0687422418780625,0.289430803298019
0.566716733693611,0.745468169639353,0.528903337668162,0.955496545634232,0.951834287650418,0.982892043136526,0.929630847391672,0.302688150105532
0.00933132020523772,0.289471823994536,0.127567189482506,0.282291287269909,0.700128182414919,0.979011522801593,0.309011910040863,0.446552740880288
0.945744421363343,0.936800086307339,0.698692483573686,0.00989716593641788,0.153419942678884,0.449824566750322,0.294447417471092,0.168194186745677
0.681500419303775,0.994615563272964,0.76490232543787,0.899959027625155,0.132348701048177,0.112503770627081,0.00966240201611072,0.157468318627216
0.175294047947973,0.441189328427427,0.954415610856377,0.64054036346497,0.666506941793486,0.372252580842469,0.0232133330497891,0.616734848695341
0.820055870632641,0.188008909961209,0.140446127969772,0.579171279764269,0.0831811816128902,0.840525650640484,0.0389485181192867,0.695802677203901
0.106516235719901,0.472699578995816,0.0231024422310293,0.622130072235595,0.0913926003035158,0.298604001938365,0.550038055556361,0.816787518006749
0.84381869794568,0.112463331373874,0.139115789264906,0.311765068001114,0.784772493524942,0.674043117368128,0.27835651029367,0.705777356165927
0.810008126520552,0.729176192122977,0.0865561516140588,0.998886366989464,0.582315743318759,0.504494954997208,0.858619899149053,0.840263661767822
0.950695228874683,0.886313762408681,0.972994793551043,0.695234083111864,0.911901476555504,0.553340848102234,0.935971547318622,0.975554491814692
0.798012878645677,0.686955500440672,0.271094459041487,0.495671487892978,0.864191306987777,0.030605056360364,0.726006241543218,0.558087728891987
0.0176134827826172,0.130067378524691,0.728377596193459,0.792848707360681,0.676335687406827,0.138186072409153,0.789362653759308,0.752563236020505
0.136029269809369,0.786911763828248,0.771255040005781,0.832750843483955,0.841249142778106,0.95146645429777,0.0450403166515753,0.907264386122115
0.928783517857082,0.00443877483950928,0.968101767275948,0.803406813815236,0.111714936918579,0.0796789432992227,0.865207510848995,0.0175789323775098
0.0627116625709459,0.0899488468142226,0.395974722094834,0.150352554761339,0.52015563146444,0.00362328422255814,0.265442875730805,0.0728994150343351
0.242806527751964,0.774696812513284,0.893154032186139,0.245068184894044,0.499000492594205,0.965909539731219,0.992281824315432,0.174253821584862
0.0753688164753839,0.25514785312349,0.934588464424014,0.0344700851407833,0.892102488630917,0.0908111321460456,0.533642415965442,0.768116632665042
0.400357746742666,0.376743903262541,0.50142862505978,0.9410617070226,0.878137156872544,0.817801283348817,0.359894489708822,0.0934807247528806
0.0895552809908986,0.352268518430646,0.876620482443832,0.781576461147051,0.291534474035725,0.996665399624035,0.621458553655539,0.775137264777441
0.985748607004061,0.957019592325669,0.84803460593801,0.522826012638398,0.567206154156011,0.785425045876764,0.0716617985302582,0.380652203739155
0.336917421412654,0.243308405813295,0.0456784206465818,0.840681139391381,0.647620091973804,0.612955734413117,0.0849040096718818,0.659019533218816
0.0591217329143547,0.103099880868103,0.406532922508195,0.181742502383422,0.0122665645065717,0.861552566664759,0.0191278640273958,0.635633756483439
0.0334101327322423,0.869197897484992,0.247292660619132,0.215504041980021,0.0621672591683455,0.303456567176618,0.451895699135493,0.0383676911517978
0.963028557281941,0.411789162862115,0.0740272186137736,0.655161643826868,0.387889538826421,0.573559193504043,0.417481999590527,0.0671742739947513
0.854685140203219,0.211079960872885,0.925506006323267,0.518437849467155,0.532073552673683,0.635283581123222,0.441204889891669,0.339897315301932
0.300080884741619,0.428781782325823,0.322937970340718,0.386110806439538,0.966865443750285,0.539510310182814,0.819419053969905,0.92636045030551
0.801857052838896,0.269887369477656,0.28640588226961,0.256358241843991,0.231969080215786,0.0840303754946217,0.917520917989314,0.457497067267541
0.183729051561095,0.0579550904105417,0.913635061113164,0.764537708566058,0.166338160876185,0.387577517698519,0.389579652706161,0.344744830788113
0.513760956693441,0.0631830489193089,0.338270612894557,0.711960529645439,0.203135632567573,0.747218569722027,0.989860574833583,0.0844605483929627
0.52400079776533,0.492889099104796,0.790229020074476,0.0632516115088947,0.436986591187306,0.893390706551727,0.121608621464111,0.884223085145932
0.150098787269089,0.893737170258537,0.010212694122456,0.0206204736884683,0.301522739038337,0.622198268298525,0.491096853942145,0.938878956744447
0.772861828394234,0.806780337782111,0.554732038292568,0.537097046950366,0.147013506202493,0.0112496928777546,0.187866160098929,0.85536431088578
0.675375185061712,0.0253248713328503,0.0023061158019118,0.867792479456402,0.854815755276941,0.188261049350258,0.804705477156676,0.600175737796817
0.903656961512752,0.161008857213892,0.945790337997023,0.407498050259892,0.711972530006897,0.0292863322165795,0.896019773997832,0.942855885520112
0.642214284595102,0.675658034575172,0.432902020313777,0.119658572250046,0.801259143583011,0.153021907259244,0.224394263015129,0.0465327465417795
0.198253041575663,0.177488200739026,0.705212429249659,0.392547724433243,0.980552700499538,0.0670889625931159,0.963870819848962,0.0222565962583758
0.752754871393554,0.23452052451903,0.512053976757452,0.974979462630581,0.559975299034268,0.945444884523749,0.763841131473891,0.9995503856102
0.365915187159553,0.620295142775867,0.235942096617073,0.921973363182042,0.00712516416562721,0.824187004338019,0.156456441299524,0.139858729336411
0.745230986210518,0.92123878170969,0.904441037776414,0.754930191058666,0.474817675738595,0.435273713218048,0.754991235299967,0.00434373423689976
0.0414814291289076,0.987168864784762,0.888354117185809,0.358946498278528,0.991470782042015,0.928649467746727,0.116077469291631,0.129499637582339
0.200072993652429,0.0748445291235112,0.821040091158357,0.0423726299940608,0.0363481756672263,0.856745928195305,0.907816040718462,0.716255371754523
0.271653396885376,0.827321153273806,0.466313503640704,0.966144863709342,0.927105510281399,0.232486092844047,0.313453319109976,0.959980637431145
0.263402746319771,0.664033255772665,0.993353761285543,0.0132550101657398,0.0273236445942894,0.0538822373049334,0.202756728730164,0.263242119073402
0.930735769071616,0.633427157560363,0.305242436705157,0.123454403630458,0.39657083921833,0.906548783038743,0.717793970277999,0.522325934828259
0.0209851139085367,0.793471017009579,0.0355468841386028,0.704185441345908,0.975014747693203,0.664920081198215,0.948528664440382,0.223054830795154
0.16009284340078,0.0385581425554119,0.0606011488777585,0.0529929537326097,0.755432711292524,0.461591565653216,0.094930696291849,0.981217264563311
0.992441320396029,0.0963714448432438,0.657658729546238,0.989554318659939,0.815220523937605,0.322493386780843,0.0507869907468557,0.053968496536836
0.113883847459219,0.715959129454568,0.986657649052795,0.887874512262642,0.0568336422042921,0.312732998849824,0.970491650281474,0.786526037727017
